"gameid"	"time"	"roundNum"	"trialType"	"condition"	"nameClickedObj"	"targetStatusClickedObj"	"spLocsClickedObj"	"lisLocsClickedObj"	"basiclevelClickedObj"	"superdomainClickedObj"	"alt1Name"	"alt1TargetStatus"	"alt1SpLocs"	"alt1LisLocs"	"alt1Basiclevel"	"alt1superdomain"	"alt2Name"	"alt2TargetStatus"	"alt2SpLocs"	"alt2LisLocs"	"alt2Basiclevel"	"alt2superdomain"	"speakerMessages"	"listenerMessages"	"messageTimeStamps"	"refExp"	"clickedType"	"sub"	"basic"	"super"	"moreThanOneLevelMentioned"	"automaticallyLabelledTrial"	"manualAdditionTrial"	"additionalAttrMentioned"	"onlyAttrMentioned"	"onlySubAttr"	"onlyBasicAttr"	"onlySuperAttr"	"onlyOtherAttr"	"oneMentioned"	"theMentioned"	"fullSentence"	"noLevelMentioned"	"subAllAttr"	"basicAllAttr"	"superAllAttr"	"X"	"X.1"	"X.2"	"X.3"	"X.4"	"X.5"	"X.6"	"X.7"
"740"	"3197-1"	1455301603765	27	"subSuperTrial"	"basic22"	"bedsideTable"	"target"	2	2	"table"	"furniture"	"bed"	"distractor"	4	3	NA	"furniture"	"lamp"	"distractor"	3	4	NA	"furniture"	"nightstand"	""	"1455301601519"	"nightstand"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"785"	"5611-0"	1455301712550	48	"subSuperTrial"	"basic23"	"bedsideTable"	"target"	4	4	"table"	"furniture"	"iguana"	"distractor"	3	3	NA	"animal"	"bookcase"	"distractor"	2	2	NA	"furniture"	"night stand"	""	"1455301710672"	"night stand"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"852"	"9554-c"	1455301804148	38	"subSuperTrial"	"basic33"	"bedsideTable"	"target"	3	4	"table"	"furniture"	"bison"	"distractor"	4	3	NA	"animal"	"dress"	"distractor"	2	2	NA	"clothing"	"chest"	""	"1455301802868"	"chest"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"885"	"8344-c"	1455301859789	28	"subSuperTrial"	"basic22"	"bedsideTable"	"target"	2	2	"table"	"furniture"	"wardrobe"	"distractor"	4	3	NA	"furniture"	"bookcase"	"distractor"	3	4	NA	"furniture"	"small drawer"	""	"1455301858184"	"small drawer"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1000"	"7949-f"	1455302003435	45	"subSuperTrial"	"basic23"	"bedsideTable"	"target"	2	3	"table"	"furniture"	"rhino"	"distractor"	3	2	NA	"animal"	"bookcase"	"distractor"	4	4	NA	"furniture"	"chest"	""	"1455302002453"	"chest"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1128"	"1984-6"	1455302000845	11	"subSuperTrial"	"basic23"	"bedsideTable"	"target"	4	4	"table"	"furniture"	"bed"	"distractor"	2	3	NA	"furniture"	"bison"	"distractor"	3	2	NA	"animal"	"nightstand"	""	"1455301998386"	"nightstand"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1162"	"3909-d"	1455301974374	4	"subSuperTrial"	"basic12"	"bedsideTable"	"target"	2	4	"table"	"furniture"	"bookcase"	"distractor"	4	3	NA	"furniture"	"sideTable"	"distractor"	3	2	"table"	"furniture"	"two-drawer stand"	""	"1455301968898"	"two-drawer stand"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1179"	"1897-b"	1455302267088	21	"subSuperTrial"	"basic33"	"bedsideTable"	"target"	4	2	"table"	"furniture"	"gloves"	"distractor"	3	3	NA	"clothing"	"snake"	"distractor"	2	4	NA	"animal"	"night stand"	""	"1455302264325"	"night stand"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1215"	"9617-1"	1455302350427	20	"subSuperTrial"	"basic23"	"bedsideTable"	"target"	4	3	"table"	"furniture"	"snake"	"distractor"	3	4	NA	"animal"	"bed"	"distractor"	2	2	NA	"furniture"	"Nightstand"	""	"1455302348422"	"Nightstand"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1250"	"1511-d"	1455302381643	28	"subSuperTrial"	"basic33"	"bedsideTable"	"target"	3	4	"table"	"furniture"	"lobster"	"distractor"	4	3	NA	"animal"	"pottedPlant"	"distractor"	2	2	NA	"plant"	"side table"	""	"1455302380179"	"side table"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1319"	"0585-7"	1455302468908	16	"subSuperTrial"	"basic23"	"bedsideTable"	"target"	4	4	"table"	"furniture"	"bed"	"distractor"	2	3	NA	"furniture"	"cow"	"distractor"	3	2	NA	"animal"	"dresser"	"we're cruising!"	"1455302465584___1455302466084"	"dresser"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1355"	"3747-d"	1455302489843	16	"subSuperTrial"	"basic23"	"bedsideTable"	"target"	2	2	"table"	"furniture"	"cow"	"distractor"	4	4	NA	"animal"	"lamp"	"distractor"	3	3	NA	"furniture"	"nightstand"	""	"1455302488126"	"nightstand"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1411"	"2785-6"	1455302943163	56	"subSuperTrial"	"basic33"	"bedsideTable"	"target"	3	3	"table"	"furniture"	"chips"	"distractor"	4	4	NA	"snack"	"pig"	"distractor"	2	2	NA	"animal"	"night stand"	""	"1455302942072"	"night stand"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1429"	"1448-1"	1455302728213	15	"subSuperTrial"	"basic23"	"bedsideTable"	"target"	3	4	"table"	"furniture"	"wardrobe"	"distractor"	2	3	NA	"furniture"	"horse"	"distractor"	4	2	NA	"animal"	"dresser"	""	"1455302726276"	"dresser"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1531"	"0422-5"	1455303155022	9	"subSuperTrial"	"basic23"	"bedsideTable"	"target"	4	2	"table"	"furniture"	"lamp"	"distractor"	3	3	NA	"furniture"	"gloves"	"distractor"	2	4	NA	"clothing"	"click on the chest of drawers"	""	"1455303152648"	"click on the chest of drawers"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1587"	"1625-9"	1455303526516	9	"subSuperTrial"	"basic33"	"bedsideTable"	"target"	2	3	"table"	"furniture"	"lion"	"distractor"	3	4	NA	"animal"	"cookies"	"distractor"	4	2	NA	"snack"	"two-drawer nightstand"	""	"1455303524188"	"two-drawer nightstand"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1714"	"4509-7"	1455304890819	51	"subSuperTrial"	"basic33"	"bedsideTable"	"target"	2	4	"table"	"furniture"	"grasses"	"distractor"	4	3	NA	"plant"	"bathrobe"	"distractor"	3	2	NA	"clothing"	"nightstand"	""	"1455304889018"	"nightstand"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1747"	"5699-7"	1455305829746	42	"subSuperTrial"	"basic12"	"bedsideTable"	"target"	3	4	"table"	"furniture"	"sideTable"	"distractor"	2	2	"table"	"furniture"	"bed"	"distractor"	4	3	NA	"furniture"	"light-brown dresser"	""	"1455305826478"	"light-brown dresser"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1817"	"6625-1"	1455306033198	35	"subSuperTrial"	"basic23"	"bedsideTable"	"target"	3	3	"table"	"furniture"	"bookcase"	"distractor"	2	2	NA	"furniture"	"cow"	"distractor"	4	4	NA	"animal"	"drawer"	""	"1455306031506"	"drawer"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1976"	"6517-b"	1455307072509	14	"subSuperTrial"	"basic23"	"bedsideTable"	"target"	3	4	"table"	"furniture"	"lamp"	"distractor"	2	2	NA	"furniture"	"pig"	"distractor"	4	3	NA	"animal"	"dresser"	""	"1455307071221"	"dresser"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2092"	"6344-9"	1455311861761	32	"subSuperTrial"	"basic23"	"bedsideTable"	"target"	2	2	"table"	"furniture"	"popcorn"	"distractor"	4	3	NA	"snack"	"wardrobe"	"distractor"	3	4	NA	"furniture"	"nightstand"	""	"1455311859981"	"nightstand"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2135"	"0189-3"	1455315872944	37	"subSuperTrial"	"basic23"	"bedsideTable"	"target"	4	3	"table"	"furniture"	"wardrobe"	"distractor"	2	2	NA	"furniture"	"horse"	"distractor"	3	4	NA	"animal"	"the stand"	""	"1455315871225"	"the stand"	"bedsideTable"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
